id,title,overview,tagline,genres,keywords,cast,director,vote_average,vote_count,popularity,release_year,runtime,original_language,tags
15070,undisputed,monroe hutchens is the heavyweight champion of sweetwater a maximum security prison he was convicted to a life sentence due to a passionate crime iceman chambers is the heavyweight champion who lost his title due to a rape conviction to ten years in sweetwater when these two giants collide in the same prison they fight against each other disputing who is the real champion,two enemies the mob the ultimate showdown,"['action', 'adventure', 'drama', 'thriller']",['sport'],"['wesleysnipes', 'vingrhames', 'peterfalk', 'michaelrooker', 'jonseda']",['walterhill'],6.1,139,17.227376,2002,96.0,en,monroe hutchens heavyweight champion sweetwater maximum security prison convicted life sentence due passionate crime iceman chambers heavyweight champion lost title due rape conviction ten years sweetwater two giants collide prison fight disputing real champion two enemies mob ultimate showdown action adventure drama thriller sport wesleysnipes vingrhames peterfalk michaelrooker jonseda walterhill
12797,ghost town,dentist bertram pincus is a man whose people skills leave much to be desired when pincus dies unexpectedly but is miraculously revived after seven minutes he wakes up to discover that he now has the annoying ability to see ghosts,he sees dead people and they annoy him,"['comedy', 'fantasy', 'romance']","['dyinganddeath', 'misanthrope', 'lecture', 'cardiopulmoneryresuscitation']","['rickygervais', 'gregkinnear', 'téaleoni', 'billycampbell', 'jordancarlos']",['davidkoepp'],6.4,286,17.98817,2008,102.0,en,dentist bertram pincus man whose people skills leave much desired pincus dies unexpectedly miraculously revived seven minutes wakes discover annoying ability see ghosts sees dead people annoy comedy fantasy romance dyinganddeath misanthrope lecture cardiopulmoneryresuscitation rickygervais gregkinnear téaleoni billycampbell jordancarlos davidkoepp
17134,12 rounds,when new orleans cop danny fisher prevents a brilliant thief from successfully carrying out his latest heist the thiefs girlfriend is accidentally killed hungry for revenge the criminal mastermind breaks out of prison and kidnaps dannys fiancee to save her danny must successfully navigate his way through an elaborate series of tasks and puzzles or else watch the love of his life die,survive all 12,"['action', 'adventure', 'drama', 'thriller']","['police', 'cops', 'catandmouse', 'family', 'revengedrama']","['johncena', 'aidangillen', 'ashleyscott', 'steveharris', 'brianj.white']",['rennyharlin'],5.7,220,15.66135,2009,108.0,en,new orleans cop danny fisher prevents brilliant thief successfully carrying latest heist thiefs girlfriend accidentally killed hungry revenge criminal mastermind breaks prison kidnaps dannys fiancee save danny must successfully navigate way elaborate series tasks puzzles else watch love life die survive 12 action adventure drama thriller police cops catandmouse family revengedrama johncena aidangillen ashleyscott steveharris brianj.white rennyharlin
41402,let me in,a bullied young boy befriends a young female vampire who lives in secrecy with her guardian a remake of the movie let the right one in which was an adaptation of a book,innocence dies abby doesnt,"['drama', 'horror', 'mystery']","['vampire', 'childvampire', 'remake', 'bully', 'youngboy', 'biting', 'deadboy', 'hammerhorror', '1980s']","['kodismit-mcphee', 'chloëgracemoretz', 'richardjenkins', 'eliaskoteas', 'sashabarrese']",['mattreeves'],6.7,641,19.705311,2010,116.0,en,bullied young boy befriends young female vampire lives secrecy guardian remake movie let right one adaptation book innocence dies abby doesnt drama horror mystery vampire childvampire remake bully youngboy biting deadboy hammerhorror 1980s kodismit-mcphee chloëgracemoretz richardjenkins eliaskoteas sashabarrese mattreeves
4953,be kind rewind,a man whose brain becomes magnetized unintentionally destroys every tape in his friends video store in order to satisfy the stores most loyal renter an aging woman with signs of dementia the two men set out to remake the lost films,you name it we shoot it,"['drama', 'comedy']","['camcorder', 'videoband', 'delusion', 'nuclearpowerplant', 'videostore']","['jackblack', 'yasiinbey', 'dannyglover', 'miafarrow', 'marcuscarlfranklin']",['michelgondry'],6.2,424,17.662683,2008,102.0,en,man whose brain becomes magnetized unintentionally destroys every tape friends video store order satisfy stores loyal renter aging woman signs dementia two men set remake lost films name shoot drama comedy camcorder videoband delusion nuclearpowerplant videostore jackblack yasiinbey dannyglover miafarrow marcuscarlfranklin michelgondry
146198,triple 9,a gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town,the code on the street is never black white,"['action', 'thriller']","['heist', 'betrayal', 'dirtycop']","['caseyaffleck', 'chiwetelejiofor', 'woodyharrelson', 'katewinslet', 'anthonymackie']",['johnhillcoat'],5.6,797,29.371987,2016,115.0,en,gang criminals corrupt cops plan murder police officer order pull biggest heist yet across town code street never black white action thriller heist betrayal dirtycop caseyaffleck chiwetelejiofor woodyharrelson katewinslet anthonymackie johnhillcoat
2639,deconstructing harry,this film tells the story of a successful writer called harry block played by allen himself who draws inspiration from people he knows in reallife and from events that happened to him sometimes causing these people to become alienated from him as a result,harry block has written a best seller bout his best friends he revealed their deepest secrets and theyre not pleased now harry block is going to hell,"['comedy', 'drama']","['newyork', ""writer'sblock"", 'insanity', 'independentfilm', 'author']","['woodyallen', 'kirstiealley', 'billycrystal', 'judydavis', 'carolineaaron']",['woodyallen'],7.3,187,11.352693,1997,96.0,en,film tells story successful writer called harry block played allen draws inspiration people knows reallife events happened sometimes causing people become alienated result harry block written best seller bout best friends revealed deepest secrets theyre pleased harry block going hell comedy drama newyork writer'sblock insanity independentfilm author woodyallen kirstiealley billycrystal judydavis carolineaaron woodyallen
295964,burnt,adam jones is a chef who destroyed his career with drugs and diva behavior he cleans up and returns to london determined to redeem himself by spearheading a top restaurant that can gain three michelin stars,never underestimate a man with everything to lose,['drama'],"['londonengland', 'cook', 'restaurant', 'diva', 'career', 'kitchen', 'redemption', 'drug', 'drugaddict', 'chef', 'comeback']","['bradleycooper', 'siennamiller', 'lilyjames', 'aliciavikander', 'umathurman']",['johnwells'],6.3,950,30.477114,2015,100.0,en,adam jones chef destroyed career drugs diva behavior cleans returns london determined redeem spearheading top restaurant gain three michelin stars never underestimate man everything lose drama londonengland cook restaurant diva career kitchen redemption drug drugaddict chef comeback bradleycooper siennamiller lilyjames aliciavikander umathurman johnwells
5971,were no angels,two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of canada,escaped convicts disguised as priests itll take a miracle to get away with this one,"['comedy', 'crime', 'drama']","['prison', 'prisoner', 'independentfilm']","['robertdeniro', 'seanpenn', 'demimoore', 'hoytaxton', 'brunokirby']",['neiljordan'],5.6,105,9.927018,1989,106.0,en,two escaped cons prayer escape pass priests pass police blockade border safety canada escaped convicts disguised priests itll take miracle get away one comedy crime drama prison prisoner independentfilm robertdeniro seanpenn demimoore hoytaxton brunokirby neiljordan
9716,everyone says i love you,a new york girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged,,"['music', 'comedy', 'romance']","['paris', 'venice', 'adultery', 'robbery', 'lovesickness', 'dancer', 'airport', 'brokenengagement', 'infidelity', 'montmartre', 'winter', 'marriageproposal', 'newlove', 'restaurant', 'gondola', 'halloween', 'racehorse', 'lover', 'musical', 'grandfather', 'thanksgiving', 'senility', 'tourist', 'jogging', 'atheist', 'dysfunctionalfamily', 'independentfilm', 'familyrelationships', 'mistakenidentity', 'wealth', 'redemption', 'unfaithfulness', 'hospital', 'lingerieslip', 'escapedconvict', 'singing', 'maid', 'newyorkcity', 'divorce', 'urbansetting', 'christmaseve', 'cultfilm', 'waiter', 'wake', 'jewelrystore', 'unwantedkiss', 'funeralhome', 'centralpark', 'ghost', 'oppositesattract', 'engagementring', 'jumpingrope', 'autumn', 'trickortreating', 'flashback', 'parkavenue', 'parolee', 'x-ray', 'jeweler', 'fiancée']","['drewbarrymore', 'divagray', 'natashalyonne', 'edwardnorton', 'woodyallen']",['woodyallen'],6.5,147,12.379781,1996,101.0,en,new york girl sets father beautiful woman shaky marriage half sister gets engaged music comedy romance paris venice adultery robbery lovesickness dancer airport brokenengagement infidelity montmartre winter marriageproposal newlove restaurant gondola halloween racehorse lover musical grandfather thanksgiving senility tourist jogging atheist dysfunctionalfamily independentfilm familyrelationships mistakenidentity wealth redemption unfaithfulness hospital lingerieslip escapedconvict singing maid newyorkcity divorce urbansetting christmaseve cultfilm waiter wake jewelrystore unwantedkiss funeralhome centralpark ghost oppositesattract engagementring jumpingrope autumn trickortreating flashback parkavenue parolee x-ray jeweler fiancée drewbarrymore divagray natashalyonne edwardnorton woodyallen woodyallen
